Date,Open,High,Low,Close,Adj Close,Volume
2018-06-02,122.849998,123.349998,122.279999,123.010002,123.010002,22859700
2018-06-09,123.099998,123.860001,120.830002,121.339996,121.339996,38900900
2018-06-16,121.349998,121.440002,119.820000,120.339996,120.339996,23491600
2018-06-23,120.000000,120.230003,118.010002,118.650002,118.650002,40218100
2018-06-30,118.180000,119.330002,117.400002,118.860001,118.860001,28821700
2018-07-07,119.650002,119.730003,117.449997,117.610001,117.610001,24833800
2018-07-14,117.510002,117.629997,115.120003,116.559998,116.559998,39121700
2018-07-21,116.250000,116.839996,115.760002,115.830002,115.830002,28152400
2018-07-28,115.800003,116.349998,114.419998,114.919998,114.919998,29765000
2018-08-04,114.559998,115.230003,114.309998,114.690002,114.690002,25818500
2018-08-11,113.809998,113.809998,111.059998,112.129997,112.129997,44590800
2018-08-18,112.379997,114.419998,112.059998,114.160004,114.160004,31286200
2018-08-25,114.120003,114.870003,113.239998,113.510002,113.510002,26562000
2018-09-01,112.750000,114.260002,112.610001,113.230003,113.230003,19575400
2018-09-08,113.260002,114.779999,112.419998,113.019997,113.019997,23435200
2018-09-15,113.599998,114.370003,112.790001,113.489998,113.489998,24903900
2018-09-22,113.680000,113.959999,111.849998,112.760002,112.760002,29441400
2018-09-29,112.400002,114.330002,112.150002,113.800003,113.800003,35954400
2018-10-06,112.250000,116.040001,111.900002,115.230003,115.230003,70785400
2018-10-13,116.120003,116.599998,115.629997,116.010002,116.010002,43856800
2018-10-20,115.570000,117.650002,115.430000,116.769997,116.769997,50504600
2018-10-27,116.410004,117.070000,114.660004,116.650002,116.650002,49834900
2018-11-03,116.279999,116.669998,114.139999,114.480003,114.480003,43752400
2018-11-10,114.010002,115.879997,113.419998,115.620003,115.620003,48245400
2018-11-17,115.449997,116.349998,115.370003,115.769997,115.769997,30144200
2018-11-24,115.839996,116.239998,114.589996,115.540001,115.540001,42127400
2018-12-01,116.599998,118.230003,116.300003,118.089996,118.089996,35326100
2018-12-08,117.699997,117.949997,116.580002,117.059998,117.059998,30283600
2018-12-15,117.370003,119.739998,117.349998,118.720001,118.720001,62070200
2018-12-22,119.570000,121.080002,119.570000,121.059998,121.059998,42769000
2018-12-29,120.980003,122.459999,120.690002,121.440002,121.440002,50000400
2019-01-05,122.160004,122.339996,121.059998,121.800003,121.800003,40967000
2019-01-12,122.150002,122.440002,121.019997,121.019997,121.019997,40322200
2019-01-19,121.180000,122.910004,120.860001,122.860001,122.860001,29887200
2019-01-26,122.750000,125.230003,122.720001,124.500000,124.500000,54931400
2019-02-02,123.989998,124.419998,123.400002,124.209999,124.209999,29935800
2019-02-09,123.190002,125.000000,123.190002,124.800003,124.800003,35200800
2019-02-16,125.980003,127.209999,125.050003,125.500000,125.500000,38577700
2019-02-23,125.779999,125.900002,121.870003,121.879997,121.879997,42194800
2019-03-02,121.559998,122.889999,121.029999,122.839996,122.839996,38729600
2019-03-09,122.519997,123.879997,121.919998,122.970001,122.970001,36566100
2019-03-16,123.300003,124.419998,122.650002,123.970001,123.970001,39260600
2019-03-23,124.559998,125.110001,121.709999,122.010002,122.010002,37911600
2019-03-30,122.400002,122.430000,120.959999,121.980003,121.980003,36810100
2019-04-06,122.970001,123.769997,121.790001,121.830002,121.830002,32231300
2019-04-13,121.199997,121.820000,120.150002,120.370003,120.370003,23134500
2019-04-20,120.459999,121.669998,119.550003,121.370003,121.370003,22858300
2019-04-27,120.879997,121.550003,119.540001,120.650002,120.650002,36733700
2019-05-04,120.610001,121.730003,120.540001,121.430000,121.430000,21270600
2019-05-11,122.629997,122.849998,120.330002,120.650002,120.650002,39924600
2019-05-18,120.510002,121.519997,119.830002,121.300003,121.300003,20312500
2019-05-25,120.800003,123.400002,120.459999,123.330002,123.330002,31560700
2019-06-01,124.089996,127.250000,123.900002,126.589996,126.589996,43506300
2019-06-08,125.459999,127.629997,124.879997,126.559998,126.559998,30524900
2019-06-15,126.699997,132.169998,126.169998,131.979996,131.979996,60437800
2019-06-22,132.770004,135.550003,132.259995,133.199997,133.199997,71130200
2019-06-29,131.559998,134.100006,130.550003,132.139999,132.139999,44487900
2019-07-06,132.179993,133.869995,131.160004,133.529999,133.529999,42427500
2019-07-13,133.179993,136.630005,132.130005,134.470001,134.470001,59808300
2019-07-20,134.559998,134.949997,133.089996,133.639999,133.639999,42225100
2019-07-27,134.059998,136.600006,132.309998,135.889999,135.889999,78891300
2019-08-03,137.929993,142.470001,137.050003,141.259995,141.259995,76256600
2019-08-10,141.669998,144.020004,139.350006,142.779999,142.779999,90976300
2019-08-17,141.330002,144.330002,140.850006,144.169998,144.169998,53274600
2019-08-24,144.350006,145.679993,143.020004,143.750000,143.750000,60897000
2019-08-31,144.960007,146.820007,141.860001,141.919998,141.919998,61369500
2019-09-07,142.369995,143.100006,140.059998,140.149994,140.149994,57531400
2019-09-14,141.600006,143.029999,139.809998,142.949997,142.949997,50298500
2019-09-21,143.220001,144.770004,140.160004,141.059998,141.059998,49020000
2019-09-28,139.770004,143.250000,137.800003,141.899994,141.899994,61896700
2019-10-05,141.160004,142.580002,138.910004,140.029999,140.029999,44118900
2019-10-12,140.449997,141.119995,139.210007,140.460007,140.460007,36012400
2019-10-19,140.720001,142.830002,139.600006,141.860001,141.860001,28527500
2019-10-26,141.250000,142.899994,139.550003,142.559998,142.559998,31411200
2019-11-02,142.259995,142.449997,137.389999,137.389999,137.389999,48530700
2019-11-09,137.610001,138.940002,136.190002,138.210007,138.210007,37589100
2019-11-16,138.440002,139.000000,137.660004,137.740005,137.740005,25251900
2019-11-23,137.320007,138.130005,136.580002,137.860001,137.860001,19767600
2019-11-30,137.320007,139.570007,137.300003,137.619995,137.619995,37464700
2019-12-07,137.800003,139.850006,137.449997,139.050003,139.050003,27829300
2019-12-14,139.199997,139.550003,138.800003,139.520004,139.520004,21980100
2019-12-21,139.529999,142.729996,139.529999,142.330002,142.330002,23947000
2019-12-28,142.559998,146.320007,142.460007,145.860001,145.860001,30130700
2020-01-04,148.440002,148.610001,145.440002,146.910004,146.910004,61105900
2020-01-11,146.350006,146.990005,145.080002,146.580002,146.580002,37883700
2020-01-18,145.770004,148.380005,145.550003,147.979996,147.979996,29204000
2020-01-25,149.240005,149.679993,147.529999,149.330002,149.330002,46452100
2020-02-01,148.660004,148.779999,145.800003,147.789993,147.789993,36990700
2020-02-08,148.210007,149.130005,147.009995,149.000000,149.000000,28441100
2020-02-15,149.880005,155.220001,149.470001,154.699997,154.699997,45596500
2020-02-22,158.500000,158.529999,147.050003,148.380005,148.380005,143753100
2020-02-29,150.000000,159.250000,149.039993,157.550003,157.550003,102245500
2020-03-07,158.600006,159.369995,141.580002,143.279999,143.279999,129910700
2020-03-14,137.559998,146.199997,136.119995,140.110001,140.110001,111824600
2020-03-21,142.679993,155.660004,142.279999,152.250000,152.250000,88078700
2020-03-28,152.410004,153.089996,147.850006,152.649994,152.649994,54885200
2020-04-04,154.160004,159.080002,153.960007,158.690002,158.690002,49658500
2020-04-11,159.169998,164.419998,158.119995,158.570007,158.570007,73672100
2020-04-18,158.619995,163.600006,157.039993,162.639999,162.639999,62196700
2020-04-25,161.880005,162.000000,157.800003,159.779999,159.779999,56196600
2020-05-02,160.330002,162.000000,158.100006,160.419998,160.419998,57833900
2020-05-09,160.339996,164.800003,158.889999,163.929993,163.929993,63569400
2020-05-16,164.330002,164.960007,161.369995,163.210007,163.210007,53667600
2020-05-23,162.580002,163.399994,159.199997,162.910004,162.910004,49375800
2020-05-30,162.919998,164.080002,157.039993,158.009995,158.009995,61644800
2020-06-06,158.899994,164.059998,158.470001,162.619995,162.619995,49868600
2020-06-13,160.520004,164.089996,160.160004,164.029999,164.029999,38839700
2020-06-20,165.059998,166.990005,164.220001,166.539993,166.539993,52271600
2020-06-27,166.559998,167.990005,165.339996,166.979996,166.979996,41466300
2020-07-04,167.750000,170.860001,167.190002,169.190002,169.190002,52106900
2020-07-11,170.289993,170.429993,168.649994,170.119995,170.119995,48980800
2020-07-18,170.759995,179.160004,170.270004,178.699997,178.699997,80242200
2020-07-25,181.850006,186.139999,181.419998,185.429993,185.429993,101858200
2020-08-01,185.050003,194.449997,184.199997,190.809998,190.809998,105958600
2020-08-08,191.199997,192.610001,179.039993,182.539993,182.539993,123451500
2020-08-15,184.690002,189.399994,180.470001,182.029999,182.029999,86054200
2020-08-22,182.910004,185.399994,179.369995,184.389999,184.389999,63877700
2020-08-29,184.789993,186.990005,180.050003,181.639999,181.639999,56166200
2020-09-05,179.500000,184.679993,179.020004,182.449997,182.449997,38459200
2020-09-12,183.570007,185.009995,181.479996,183.199997,183.199997,49201500
2020-09-19,179.839996,180.289993,173.770004,174.940002,174.940002,62086400
2020-09-26,175.830002,179.500000,175.089996,178.539993,178.539993,42091300
2020-10-03,179.020004,181.169998,176.429993,181.080002,181.080002,44523900
2020-10-10,180.570007,180.830002,177.100006,178.300003,178.300003,36380000
2020-10-17,179.410004,181.309998,177.720001,178.639999,178.639999,35050200
2020-10-24,178.750000,179.429993,174.830002,176.199997,176.199997,38443600
2020-10-31,177.449997,183.529999,177.130005,183.190002,183.190002,51674000
2020-11-07,176.419998,177.800003,173.639999,177.160004,177.160004,64175400
2020-11-14,177.229996,177.910004,174.169998,175.690002,175.690002,37316800
2020-11-21,175.100006,175.240005,166.779999,167.789993,167.789993,55870300
2020-11-28,166.679993,173.320007,166.029999,172.320007,172.320007,56498900
2020-12-05,172.559998,175.929993,171.240005,172.490005,172.490005,40295500
2020-12-12,171.910004,177.869995,170.910004,176.440002,176.440002,38925300
2020-12-19,176.289993,176.940002,174.339996,176.350006,176.350006,27849500
2020-12-26,177.259995,178.399994,175.570007,178.360001,178.360001,27217200
2021-01-02,181.970001,183.210007,171.479996,173.339996,173.339996,77013800
2021-01-09,172.139999,174.460007,170.979996,171.130005,171.130005,62175400
2021-01-16,172.710007,175.509995,171.919998,173.899994,173.899994,31458100
2021-01-23,174.820007,175.160004,171.660004,172.610001,172.610001,40304100
2021-01-30,175.020004,175.259995,167.339996,169.809998,169.809998,41260400
2021-02-06,171.979996,173.220001,169.880005,170.690002,170.690002,30145500
2021-02-13,168.139999,170.070007,165.729996,167.009995,167.009995,41933500
2021-02-20,168.539993,169.889999,160.949997,161.809998,161.809998,67669200
2021-02-27,163.029999,163.350006,158.429993,159.139999,159.139999,65004500
2021-03-06,158.580002,161.979996,157.130005,161.490005,161.490005,45837200
2021-03-13,162.309998,164.149994,161.110001,163.240005,163.240005,43858600
2021-03-20,162.270004,163.580002,161.320007,162.240005,162.240005,32024500
2021-03-27,161.460007,162.110001,157.550003,161.979996,161.979996,34491500
2021-04-03,161.520004,164.770004,161.360001,163.270004,163.270004,31593400
2021-04-10,162.729996,166.809998,161.809998,166.350006,166.350006,36513100
2021-04-17,165.910004,168.389999,165.619995,166.399994,166.399994,35420400
2021-04-24,166.630005,167.149994,164.470001,165.660004,165.660004,32398600
2021-05-01,167.610001,172.550003,165.500000,171.589996,171.589996,53554800
2021-05-08,172.740005,172.839996,170.229996,172.690002,172.690002,47056200
2021-05-15,173.300003,177.000000,173.279999,176.039993,176.039993,57471900
2021-05-22,176.149994,178.610001,175.869995,178.380005,178.380005,40999600
2021-05-29,178.759995,178.850006,174.660004,177.160004,177.160004,34285600
2021-06-05,176.960007,177.899994,175.479996,175.740005,175.740005,37694500
2021-06-12,173.160004,175.059998,164.869995,164.929993,164.929993,75180000
2021-06-19,166.520004,168.029999,165.970001,166.589996,166.589996,38446300
2021-06-26,166.679993,167.720001,164.009995,167.289993,167.289993,37220200
2021-07-03,169.270004,169.860001,167.539993,169.210007,169.210007,27282700
2021-07-10,168.699997,171.300003,167.639999,169.410004,169.410004,39166400
2021-07-17,169.509995,170.800003,167.949997,168.559998,168.559998,28495200
2021-07-24,168.580002,171.520004,167.720001,169.820007,169.820007,34947100
2021-07-31,169.300003,171.399994,164.550003,164.639999,164.639999,47544400
2021-08-07,163.009995,166.460007,160.679993,166.389999,166.389999,38478800
2021-08-14,166.729996,167.729996,166.160004,166.699997,166.699997,36669700
2021-08-21,168.820007,170.190002,166.740005,170.190002,170.190002,32706800
2021-08-28,169.660004,171.550003,168.750000,171.059998,171.059998,27822600
2021-09-04,169.559998,169.779999,166.699997,167.179993,167.179993,30648300
2021-09-11,167.449997,169.160004,163.229996,163.770004,163.770004,39172200
2021-09-18,164.289993,167.149994,162.740005,163.300003,163.300003,39915300
2021-09-25,163.850006,164.960007,160.970001,164.589996,164.589996,39814100
2021-10-02,163.690002,166.419998,163.470001,164.229996,164.229996,32663800
2021-10-09,164.039993,168.220001,163.910004,165.330002,165.330002,34167500
2021-10-16,165.419998,169.539993,164.809998,167.770004,167.770004,30756400
2021-10-23,168.660004,169.250000,165.639999,166.649994,166.649994,31895900
2021-10-30,167.380005,169.940002,164.380005,169.839996,169.839996,33816500
2021-11-06,170.429993,174.669998,170.059998,174.449997,174.449997,36063500
2021-11-13,174.100006,174.610001,172.240005,172.610001,172.610001,35858800
2021-11-20,169.899994,170.440002,166.320007,166.850006,166.850006,36104400
2021-11-27,166.839996,169.009995,164.630005,166.630005,166.630005,47240800
2021-12-04,166.139999,167.080002,165.649994,166.580002,166.580002,25367600
2021-12-11,166.899994,169.130005,163.800003,167.800003,167.800003,50522900
2021-12-18,167.880005,169.160004,166.740005,168.970001,168.970001,20745500
2021-12-25,168.960007,171.039993,167.279999,170.960007,170.960007,27657500
2022-01-01,168.860001,170.929993,166.860001,167.750000,167.750000,43790200
2022-01-08,167.360001,170.750000,167.309998,169.669998,169.669998,36576300
2022-01-15,169.639999,172.600006,169.089996,171.089996,171.089996,45660300
2022-01-22,171.779999,173.149994,166.369995,167.100006,167.100006,76559000
2022-01-29,167.789993,169.119995,167.029999,168.860001,168.860001,47658900
2022-02-05,169.449997,174.199997,169.190002,173.809998,173.809998,58036700
2022-02-12,173.779999,177.529999,172.389999,177.119995,177.119995,70399600
2022-02-19,177.669998,182.600006,175.270004,176.550003,176.550003,70989600
2022-02-26,178.860001,183.979996,176.500000,183.679993,183.679993,95279600
2022-03-05,184.449997,193.300003,183.440002,185.089996,185.089996,135419100
2022-03-12,183.029999,183.289993,176.869995,179.300003,179.300003,72647400
2022-03-19,179.330002,183.509995,178.320007,182.380005,182.380005,51642500
2022-03-26,180.380005,181.960007,176.690002,179.500000,179.500000,51188700
2022-04-02,180.240005,181.820007,178.699997,181.470001,181.470001,47630000
2022-04-09,183.169998,184.940002,181.110001,184.039993,184.039993,42314700
2022-04-16,185.949997,186.100006,179.740005,180.289993,180.289993,47297700
2022-04-23,177.169998,178.619995,175.500000,176.910004,176.910004,45071600
2022-04-30,173.610001,177.610001,172.979996,175.419998,175.419998,52462100
2022-05-07,174.270004,174.270004,168.009995,168.789993,168.789993,55590300
2022-05-14,168.429993,172.520004,168.339996,172.029999,172.029999,38391700
2022-05-21,173.130005,174.410004,171.729996,172.850006,172.850006,27223300
2022-05-28,172.710007,174.449997,171.080002,172.580002,172.580002,24333000
2022-06-04,172.809998,174.940002,170.460007,174.539993,174.539993,34324000
2022-06-11,171.179993,172.770004,168.300003,171.270004,171.270004,45844200
2022-06-18,171.059998,172.300003,169.850006,170.089996,170.089996,24845600
2022-06-25,170.600006,170.699997,166.960007,168.320007,168.320007,34012700
2022-07-02,167.179993,167.330002,161.470001,162.300003,162.300003,35069000
2022-07-09,161.929993,162.710007,158.220001,159.009995,159.009995,37150800
2022-07-16,160.080002,162.130005,158.029999,160.669998,160.669998,25980900
2022-07-23,160.639999,164.690002,159.509995,164.100006,164.100006,25296000
2022-07-30,164.979996,167.309998,163.479996,165.289993,165.289993,26335400
2022-08-06,166.029999,167.979996,165.929993,167.869995,167.869995,20336800
2022-08-13,165.990005,166.250000,162.619995,162.720001,162.720001,26915800
2022-08-20,161.660004,163.990005,161.360001,161.759995,161.759995,21632400
2022-08-27,161.880005,162.619995,157.320007,159.259995,159.259995,27585200
2022-09-03,159.169998,160.240005,158.080002,159.820007,159.820007,17380100
2022-09-10,161.039993,161.619995,154.339996,155.839996,155.839996,37477400
2022-09-17,154.869995,157.250000,152.639999,153.009995,153.009995,34915800
2022-09-24,153.220001,156.039993,151.029999,154.669998,154.669998,37518400
2022-10-01,155.440002,161.080002,155.229996,157.880005,157.880005,34425600
2022-10-08,155.940002,156.809998,152.720001,152.979996,152.979996,27971700
2022-10-15,154.919998,155.330002,151.270004,154.149994,154.149994,29051700
2022-10-22,153.449997,155.729996,152.500000,153.160004,153.160004,20855900
2022-10-29,152.160004,156.600006,150.570007,156.470001,156.470001,30983100
2022-11-05,156.220001,164.580002,155.809998,164.559998,164.559998,36328200
2022-11-12,164.199997,166.229996,162.679993,162.789993,162.789993,28632400
2022-11-19,162.440002,163.429993,161.279999,163.220001,163.220001,13573800
2022-11-26,162.929993,167.949997,161.910004,167.259995,167.259995,25359900
2022-12-03,166.550003,168.089996,164.320007,167.059998,167.059998,22293900
2022-12-10,166.440002,169.789993,165.100006,166.789993,166.789993,29632600
2022-12-17,166.710007,169.710007,165.990005,167.259995,167.259995,24318700
2022-12-24,167.889999,170.610001,167.100006,169.639999,169.639999,16758600
2022-12-31,171.320007,173.960007,169.789993,173.710007,173.710007,28149100
2023-01-07,174.509995,178.830002,173.720001,178.759995,178.759995,27312800
2023-01-14,178.210007,180.029999,176.899994,179.289993,179.289993,24429000
2023-01-21,178.350006,181.220001,177.779999,179.220001,179.220001,28708200
2023-01-28,179.289993,181.729996,173.119995,173.460007,173.460007,40700400
2023-02-04,174.110001,175.520004,172.630005,173.360001,173.360001,28159200
2023-02-11,172.699997,173.509995,169.520004,171.259995,171.259995,24147900
2023-02-18,171.199997,171.500000,168.190002,168.350006,168.350006,19711600
2023-02-25,168.880005,172.600006,168.550003,172.490005,172.490005,28706500
2023-03-04,172.320007,173.880005,168.520004,173.869995,173.869995,38082400
2023-03-11,176.660004,184.809998,176.210007,183.770004,183.770004,80038000
2023-03-18,184.190002,186.240005,179.899994,183.649994,183.649994,55142800
2023-03-25,181.149994,184.440002,180.690002,183.220001,183.220001,32487700
2023-04-01,183.850006,188.860001,183.320007,186.490005,186.490005,41061200
2023-04-08,185.179993,190.410004,184.190002,186.360001,186.360001,49773100
2023-04-15,185.889999,187.029999,183.220001,184.250000,184.250000,39387100
2023-04-22,184.070007,186.649994,183.380005,184.800003,184.800003,40766700
2023-04-29,186.050003,191.360001,183.910004,187.460007,187.460007,60465900
2023-05-06,187.820007,189.639999,186.580002,186.809998,186.809998,37896200
2023-05-13,187.300003,187.880005,181.339996,183.639999,183.639999,39756800
2023-05-20,183.220001,183.839996,180.089996,180.919998,180.919998,30655100
2023-05-27,181.720001,184.210007,180.960007,181.050003,181.050003,29429300
2023-06-03,180.789993,183.039993,180.149994,182.039993,182.039993,30555800
2023-06-10,181.800003,182.619995,180.139999,181.630005,181.630005,32324900
2023-06-17,180.059998,180.089996,177.630005,178.199997,178.199997,27648300
2023-06-24,179.050003,179.289993,175.789993,178.270004,178.270004,27408800
2023-07-01,178.610001,179.649994,176.660004,178.639999,178.639999,20069600
2023-07-08,178.369995,182.169998,178.259995,181.429993,181.429993,23119300
2023-07-15,180.990005,184.229996,180.639999,182.179993,182.179993,25123000
2023-07-22,182.220001,183.639999,180.320007,181.860001,181.860001,26040100
2023-07-29,182.429993,183.089996,179.279999,180.190002,180.190002,28036200
2023-08-05,180.149994,180.149994,177.490005,177.600006,177.600006,26541300
2023-08-12,176.860001,177.580002,174.929993,175.330002,175.330002,37885300
2023-08-19,175.899994,178.490005,174.960007,177.619995,177.619995,29707200
2023-08-26,177.649994,181.119995,177.509995,180.110001,180.110001,28675900
2023-09-02,179.330002,179.440002,177.699997,178.080002,178.080002,20033900
2023-09-09,178.970001,179.110001,176.360001,178.339996,178.339996,23813300
2023-09-16,178.820007,180.660004,177.690002,178.619995,178.619995,29808700
2023-09-23,178.410004,178.710007,171.270004,171.449997,171.449997,44169600
2023-09-30,170.229996,170.460007,168.300003,169.699997,169.699997,51112800
2023-10-07,171.179993,179.100006,171.080002,178.830002,178.830002,47882700
2023-10-14,177.839996,185.229996,177.539993,183.589996,183.589996,56727500
2023-10-21,183.509995,186.360001,181.679993,186.149994,186.149994,47935000
2023-10-28,185.539993,186.210007,182.669998,184.789993,184.789993,43782300
2023-11-04,184.139999,184.229996,179.250000,179.509995,179.509995,35901700
2023-11-11,179.399994,184.320007,179.110001,183.669998,183.669998,30251300
2023-11-18,182.320007,186.119995,182.229996,185.520004,185.520004,19494500
2023-11-25,186.559998,192.399994,185.929993,192.009995,192.009995,49912600
2023-12-02,189.600006,190.380005,184.899994,185.639999,185.639999,44949100
2023-12-09,184.500000,189.820007,183.149994,187.000000,187.000000,41642900
2023-12-16,187.500000,191.880005,187.240005,190.270004,190.270004,29181400
2023-12-23,190.970001,193.179993,190.399994,191.169998,191.169998,21097800
2023-12-30,null,null,null,null,null,null
